id,listing_url,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8403945,https://www.airbnb.com/rooms/8403945,city scrape,"Charming Studio in Boston Brownstone, C. Ave #33","The unit is stylishly designed for comfort, value and convenience. Centrally located on the line between Boston’s Back Bay and South End Neighborhoods. <br /><br />If you’re looking to escape the hustle and bustle of downtown on an already stressful business trip to Boston, this South End studio will be your sweet escape. Located in a charming brownstone, this clean and cozy unit (complete with exposed brick) will knock the socks off of any hotel room in the city.","Bordering the neighborhoods of the South End and Back Bay – Literally steps to the financial district, The Copley Mall, and Newbury Street where you will find some of the world’s finest shopping and Boston's Historic Landmarks.",https://a0.muscache.com/pictures/prohost-api/Hosting-8403945/original/ea0e9a33-f8bd-460f-a40e-3046529ad8c7.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$147.00 ,1,1125,1,6,1125,1125,2.6,1125,,t,12,28,44,284,123,4.53,4.66,4.7,4.83,4.82,4.88,4.31,f,87,87,0,0,1.38
8732121,https://www.airbnb.com/rooms/8732121,city scrape,"Downtown Beacon Hill Convenient, Comfy Studio #10","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect","Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.<br /><br />Please note that we are located in the heart of the city and therefore subject to noise from street construction in the fall from the City of Boston. We are not given advance notice of these projects as they are unrelated to our business. This construction is usually not active during weekends or holidays.",https://a0.muscache.com/pictures/prohost-api/Hosting-8732121/original/d24fc1d9-a1b1-4a9a-aa13-fb9b9a698538.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""TV with standard cable"", ""Dishes and silverware"", ""Shower gel"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$219.00 ,1,1125,1,6,1125,1125,2.5,1125,,t,23,52,82,273,300,4.73,4.85,4.84,4.92,4.89,4.98,4.59,f,87,87,0,0,2.86
9133627,https://www.airbnb.com/rooms/9133627,city scrape,Comfy Beacon Hill Studio Great for Work Travel; #4,"Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.","Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.<br /><br />Please note that we are located in the heart of the city and therefore subject to noise from street construction in the fall from the City of Boston. We are not given advance notice of these projects as they are unrelated to our business. This construction is usually not active during weekends or holidays.",https://a0.muscache.com/pictures/prohost-api/Hosting-9133627/original/dbcb9313-234f-4203-b9c7-be24181f08af.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$278.00 ,1,1125,1,6,1125,1125,2.5,1125,,t,24,54,84,270,268,4.54,4.81,4.81,4.82,4.8,4.92,4.51,f,87,87,0,0,2.88
18070939,https://www.airbnb.com/rooms/18070939,city scrape,Large Stylish Newbury Street Studio w/kitchen,"Our comfortable studio is centrally located on Boston's most Chic and Lively street. Newbury Street! Step outside our newly renovated Brownstone into the heart of the Back Bay. Take-in and explore our beautiful city by touring dozens of historic landmarks minutes from our studio,  indulge at one of our award winning neighboring restaurants , spoil yourself on Boston's most premier shopping destinations. There's something for everyone.  Let us host you and make your trip to Boston unforgettable.","Located in Boston’s award winning Back Bay district. Just steps from public transportation and trendy restaurants, shops, hair salons, upscale retail shopping financial and entertainment amenities Boston has to offer.",https://a0.muscache.com/pictures/prohost-api/Hosting-18070939/original/16fed1f1-b672-4e65-ae14-816c15db2ee7.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Back Bay,42.34981,-71.08263,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Oven"", ""Dryer"", ""Toaster"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$219.00 ,29,1125,29,29,1125,1125,29,1125,,t,21,48,76,279,301,4.72,4.85,4.82,4.88,4.85,4.97,4.6,f,87,87,0,0,3.45
21486679,https://www.airbnb.com/rooms/21486679,city scrape,"Stylish Studio in the Back Bay, on Newbury St; #9","Our comfortable studio is centrally located on Boston's most Chic and Lively street. Newbury Street! Step outside our newly renovated Brownstone into the heart of the Back Bay. Take-in and explore our beautiful city by touring dozens of historic landmarks minutes from our studio, indulge at one of our award winning neighboring restaurants , spoil yourself on Boston's most premier shopping destinations. There's something for everyone. Let us host you and make your trip to Boston unforgettable.","Located in Boston’s award winning Back Bay district. Just steps from public transportation and trendy restaurants, shops, hair salons, upscale retail shopping financial and entertainment amenities Boston has to offer.",https://a0.muscache.com/pictures/prohost-api/Hosting-21486679/original/b0a0a29d-6151-44db-b4bd-dc11b844bc34.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Back Bay,42.34979,-71.08262,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$295.00 ,1,1125,1,6,1125,1125,2.5,1125,,t,25,52,82,283,169,4.63,4.75,4.8,4.91,4.82,4.95,4.53,f,87,87,0,0,2.17
24749244,https://www.airbnb.com/rooms/24749244,city scrape,"Stylish Downtown Studio in the SouthEnd, C.Ave# 24","The unit is stylishly designed for comfort, value and convenience. Centrally located on the line Boston’s Back Bay and South End. Quaint and chic are just 2 words to describe Boston’s South End neighborhood. In the past few years, the South End has grown to be one of Boston’s hottest neighborhoods built with families and young professionals in mind. Loaded with restaurants (some of the best in the city), art galleries, and boasting a modern industrial vibe, the South End is an ideal destination.","Conveniently bordering the neighborhoods of the South End, Back Bay and Copley Square –  Steps to public transportation, the financial district, The Copley Mall, and Newbury Street.",https://a0.muscache.com/pictures/prohost-api/Hosting-24749244/original/f3d8c16c-91d2-46f0-9aed-383482f429c4.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,South End,42.34448,-71.07636,Entire rental unit,Entire home/apt,2,1,1 bath,1,0,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Hair dryer"", ""Iron"", ""Washer""]",$147.00 ,1,1124,1,6,1125,1125,2.6,1125,,t,7,16,18,225,111,4.49,4.56,4.64,4.81,4.74,4.9,4.4,t,87,87,0,0,1.51
9.68757E+17,https://www.airbnb.com/rooms/968756887106715089,city scrape,Modern Studio in Historic Boston - Garden Unit #1,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968756887106715089/original/832ca8b5-d096-4738-95e0-44ae83c86c1a.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34108387,-71.09549692,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$197.00 ,1,365,1,3,365,365,2.4,365,,t,12,29,48,320,30,4.63,4.68,5,4.71,4.79,4.93,4.54,t,87,87,0,0,3.61
9.68896E+17,https://www.airbnb.com/rooms/968895944857297752,city scrape,Modern Studio in Historic Boston - Garden Unit #2,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968895944857297752/original/64b076df-548a-433b-a9fb-257c7590751f.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.3417,-71.0935,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$172.00 ,1,365,1,3,365,365,2.4,365,,t,9,26,45,294,19,4.63,4.74,4.84,4.79,4.95,4.95,4.42,t,87,87,0,0,2.27
9.68897E+17,https://www.airbnb.com/rooms/968896521543854465,city scrape,Modern Studio in Historic Boston - Garden Unit #3,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968896521543854465/original/aa0d2e77-dff6-451b-97d3-d31afc12f726.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.33951674,-71.09350182,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$197.00 ,1,365,1,3,365,365,2.4,365,,t,9,28,49,313,21,4.9,4.95,5,4.67,4.9,4.95,4.76,t,87,87,0,0,2.57
9.68897E+17,https://www.airbnb.com/rooms/968897133097214213,city scrape,Modern Studio in Historic Boston - Garden Unit #4,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968897133097214213/original/f780b28e-111b-49f8-b0f6-32115101771c.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34124022,-71.09401042,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$284.00 ,1,365,1,3,365,365,2.4,365,,t,21,51,81,356,17,4.53,4.56,4.75,4.75,4.94,5,4.19,t,87,87,0,0,1.94
9.68897E+17,https://www.airbnb.com/rooms/968897464379856942,city scrape,Modern Studio in Historic Boston - Unit #101,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968897464379856942/original/d405e8c6-2aa1-4c66-b664-9e04f7b09310.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34013,-71.0956,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Iron"", ""Washer""]",$284.00 ,1,365,1,3,365,365,2.4,365,,t,20,50,80,355,16,4.63,4.75,4.94,4.5,4.63,4.81,4.56,t,87,87,0,0,1.81
9.68899E+17,https://www.airbnb.com/rooms/968898839815162155,city scrape,Modern Studio in the Heart of Boston-Unit #202,"Experience a unique, comfortable and stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect pla","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-968898839815162155/original/79f9a8f6-12c1-48b6-8d94-6bcb38ce888a.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34128994,-71.09383315,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$258.00 ,1,365,1,3,365,365,2.4,365,,t,19,43,73,341,18,4.78,4.89,4.94,4.89,4.94,4.89,4.78,t,87,87,0,0,2.08
