listing_id,id,date,month,year,reviewer_id,reviewer_name,comments,overall
7635616.0,1.17e+18,2024-06-06,6,2024,468487615,Nikki,"The place was clean but there were some issues with the main door code getting in. Would not have been a big deal if it weren't so late at night having to wait outside for the owner to update the code. Bed was very hard so if you prefer a softer bed, you may not get the best sleep. But overall, I would recommend if you aren't looking for a super quiet spot (walls are thin so you can hear everything from neighbors and hallway).",3.0
7635616.0,1.17e+18,2024-06-07,6,2024,543767073,Allen,Great little studio with perfect location.  A little small for two people.,4.0
7635616.0,1.18e+18,2024-06-15,6,2024,553407252,Lue,Great time and experience had a restful night sleep in this serene get away spot ! Highly recommended,5.0
7694365.0,1.08e+18,2024-02-01,2,2024,543034053,Andrew,"Great location, older building but decent clean room. Some of appliances didn’t work, but maintenance fixed them the next day after calling",4.0
7694365.0,1.08e+18,2024-02-04,2,2024,106712623,Heather,Maverick was easy to work with.,3.0
7694365.0,1.09e+18,2024-02-15,2,2024,443009635,Gabriel,"Superb location! You’re very close to the Back Bay area and if you feel like exploring the city walking, you’re near from downtown as well. My dad and I really enjoyed this stay… Also don’t skip going to Charlie’s diner for a bite.",5.0
7694365.0,1.1e+18,2024-02-25,2,2024,113687346,Kevin Matthew,"The Maverick team was extremely helpful, accommodating, and responsive to messages ever since booking the room. The location was in an absolutely perfect area for what my friend and I had planned. Surrounded by brownstones, not even 5 minutes from the Back Bay Station, and within 15 minutes from all our points of interest for the weekend. The room itself was on the smaller side, so it's better suited for short-term stays as opposed to long ones. The building is a 4-floor walkup, so accessibility may be an issue, FYI. As for the price, the base price for the room per night was fair. However, the cleaning and service fees are what made the total cost of our stay a little pricey for the room we stayed in, I felt. I imagine it's because they use a cleaning service, which makes sense. Despite that, it was worth it solely because of the convenient location. Overall, I recommend staying here for a short trip to Boston! The Maverick team will make sure you are well taken care of :)",4.0
7694365.0,1.1e+18,2024-03-03,3,2024,194283331,Yalisis,"Stayed for the weekend to see a concert. Clean, quaint, and hot water in the shower which was much appreciated. Kitchenette has everything you need to make coffee, breakfast, or some wine. Four flights of stairs to get up to the unit. Walkable location and very close to two MBTA subway entrances which was super convenient to get around the city. Pretty and safe area. Nice spots to eat around the neighborhood. Pictures are accurate, comfortable for a short stay!",5.0
7694365.0,1.11e+18,2024-03-10,3,2024,195274524,Lourdes,"Good location, walkable distance from most places. The only issues I found with the apartment was was noise and cleanliness. The apartment walls are very thin so just know you will be able to hear everything/one very clearly. The apartment was definitely not the most clean Airbnb I’ve stayed in however the bathroom seemed very clean. I think this Airbnb is best for short stays in Boston there are also no interior locks which meant that the code you are given is the only thing that locked the door, if you are a solo traveler this may not feel the safest to you!",3.0
7694365.0,1.12e+18,2024-03-20,3,2024,59253228,Sean,"Clean, pictures are accurate,  somewhat loud street noise at times, bed makes noise upon moving.",3.0
7694365.0,1.12e+18,2024-03-22,3,2024,91381910,Arturo,Everything was as expected,5.0
7694365.0,1.12e+18,2024-03-23,3,2024,317502292,Dylan,"very cozy stay. the climb up the stairs was no issue, and the space heater was very practical. many outlets were nice",4.0
7694365.0,1.13e+18,2024-04-06,4,2024,426064696,Victoria,"Great place, super well located, everything is walkable and lots of places to see and restaurants around! The Maverick Team was super responsive and helpful. Only thing to note is that it got quite cold at night and even during the day, with no heating offered.",4.0
7694365.0,1.15e+18,2024-05-04,5,2024,173098998,Kim,Place was exactly as describe.. very clean.. had everything I need for the conference I was attending for several days.  perfect location to walk all over Boston.,5.0
7694365.0,1.16e+18,2024-05-19,5,2024,567226480,Keith,It was nice,4.0
7694365.0,1.16e+18,2024-05-24,5,2024,300484889,Jana,"Location, location, location!<br/>This was a quiet neighborhood of Boston nestled amongst impeccable streets and beautiful brownstones.  We were here for my niece’s graduation from<br/>Harvard Law so we were lucky to get this place last minute.  Maverick was very responsive and I’d definitely stay here again.<br/>FYI, the room is cozy so if you’re traveling with someone else, it should be someone you’re comfortable with.",5.0
7694365.0,1.17e+18,2024-06-01,6,2024,18154262,Wayne,"Very clean, simple studio room with a nice bath in a super location. Just minutes from Copley Square and Prudential Tower.  <br/>Love that the BlueBike rack is literally in front of the apartment. Also 5 minute walk from the Logan Express and green and orange MBTA stations.",5.0
7694365.0,1.17e+18,2024-06-02,6,2024,37714313,Olufemi,Last minute booking for 1 night. Very hospitable and no issues<br/>Will rent again!,5.0
7694559.0,1.06e+18,2024-01-01,1,2024,381136589,Aishwarya,"The place was a bit smaller than expected. It was pretty centrally located and safe. There was no mirror in the bathroom and the team was pretty responsive and got it fixed the next day. Overall, it’s a good place in case you don’t intend to spend a lot of time in the airbnb itself.",4.0
7694559.0,1.07e+18,2024-01-18,1,2024,467761982,Daniel,The unit is in a perfect place to be able to walk to many great restaurants and great sight seeing opportunities i thoroughly enjoyed my stay here. Would definitely go back,5.0
7694559.0,1.08e+18,2024-01-27,1,2024,553300754,Keith,great deal,5.0
7694559.0,1.08e+18,2024-02-04,2,2024,122904929,Nicole,"This was a great little spot in a convenient location, will book with Maverick again next time we’re back in Boston!",5.0
7694559.0,1.09e+18,2024-02-09,2,2024,4243561,Anna,Great location!,5.0
7694559.0,1.09e+18,2024-02-10,2,2024,62265297,Nick,It was a fantastic stay; can’t wait to be back for my next Boston trip.,5.0
7694559.0,1.11e+18,2024-03-10,3,2024,15177742,Andrew,"Very nice location and easy to get to. There was some hair on the floor but overall relatively clean. I couldn't figure out the TV, but not a huge issue.",4.0
7694559.0,1.11e+18,2024-03-13,3,2024,198642398,David,Nice apartment with a great location.  Would stay again.  Thank you!,5.0
7694559.0,1.11e+18,2024-03-17,3,2024,6346404,Matt,"Good location, easy to get in and out, worked well for my visit.",4.0
7694559.0,1.13e+18,2024-04-07,4,2024,192048770,Di,Clean rooms and staying. Nice place.,4.0
7694559.0,1.14e+18,2024-04-18,4,2024,303169116,Jennifer,"Thank you Maverick, good communication, great area!",5.0
7694559.0,1.14e+18,2024-04-27,4,2024,46913934,MiaAriela,A great Boston alternative to traditional hotel. The neighborhood was wonderful. The host was excellent and extremely helpful.,5.0
7694559.0,1.14e+18,2024-04-28,4,2024,384849555,Jillian,"Located in a great location, a very clean and convient Airbnb!",5.0
7694559.0,1.15e+18,2024-05-08,5,2024,263631570,Shealynn,"Maverick’s place was in such a convenient location. We spent most of our time biking around town, but this is the perfect space for just two people who are staying for a few days to enjoy the city! Getting in was super easy and maverick was sure to keep clear communication the whole time. I loved the recommendations given as well!",5.0
7694559.0,1.15e+18,2024-05-11,5,2024,120968331,Scott,Good stay. First time to Boston and it was a great experience thanks to the Maverick team,5.0
7694559.0,1.16e+18,2024-05-24,5,2024,32932532,Rm,"Overall the location was great. The neighborhood is wonderful. We could walk to restaurants and there was easy access to transportation. However, the place is very small and spaces are too tight for two people in the room. There is a high-top table and chairs but no writing desk or arm chair for sitting. The room did not have any workspace. During the day, the room is full of natural light and looks very cheerful, but there is not enough light in the evening. Adding an extra light would help. Overall, this is a well-lit place, nearby attractions, and good restaurants, but I would rate it lower for value for money.",3.0
7694559.0,1.17e+18,2024-06-03,6,2024,219003643,Maxwell,Nice place that’s within walking distance to a lot in the city. Loved Boston and would stay here again if we ever came back.,5.0
7694559.0,1.18e+18,2024-06-16,6,2024,7057655,Brandi,"Bare minimum amenities, and toilet clogged and some reason didn’t have a plunger, didn’t want to fix it till after we left.",2.0
7713815.0,1.07e+18,2024-01-13,1,2024,502038793,Aleksandra,"The room is certainly smaller than expected, although the pictures show that it is not that sizable to begin with. Still, there was little place to put luggage without struggling to get around the bed. The bed had only a couple of sheets and no blankets nor comforters. It was fine once we adjusted the thermostat but, considering it is winter in boston, a blanket or two could have been provided. Also, many channels such as movie channels were unavailable on the TV and we weren’t able to log into our own streaming services on the TV. Location is amazing and close to many restaurants. 10 minutes away from TD garden and Boston common. Overall a pleasant enough stay if you’re not planning on doing anything but sleeping in the room.",3.0
7713815.0,1.07e+18,2024-01-21,1,2024,168558373,Kendall,"Great location, clean place",5.0
7713815.0,1.08e+18,2024-01-26,1,2024,553642120,Sarah,Thanks!,5.0
7713815.0,1.08e+18,2024-01-28,1,2024,169181925,Megan,"We loved the cozy little stay on this cute little street. Small but had everything we needed, and it was clean!",5.0
7713815.0,1.11e+18,2024-03-10,3,2024,45154413,Amelie,"The apartment was in a great location,  close to several metro stops, only a short walk from North Station, and in walking distance from many great places downtown. I would definitely book the apartment again!",5.0
7713815.0,1.12e+18,2024-03-29,3,2024,195710693,Amber,Great spot if you need a place to crash for a night in Boston. Within walking distance to TD Garden for March Madness which was crucial in finding a spot.,4.0
7713815.0,1.12e+18,2024-03-31,3,2024,479653250,Kevin,It was clean and well kept,5.0
7713815.0,1.13e+18,2024-04-09,4,2024,365291185,Shawn,I just have a few problems tho. the sink didn't turn  on. only the bathroom sink did and the shower handle fell off when I tried to turn it.,2.0
7713815.0,1.13e+18,2024-04-14,4,2024,356439936,Ava,My partner and I stayed for a night and it was everything wrong needed! The location was perfect as it was so close to everything but also located in a quiet street. We were a big fan of the shower!,5.0
7713815.0,1.16e+18,2024-05-20,5,2024,509780948,Sherry,We’ve stayed here before but this was the smallest room. Close to the front door so could hear people coming and going. Love the bathroom shower and the bed. Small but clean.,4.0
7713815.0,1.17e+18,2024-05-26,5,2024,505828180,DeAndrew,"Cozy stay, with easy access to whatever you need in Boston. I highly recommend this beautiful apartment, and will be coming back to Boston again!!",5.0
7713815.0,1.18e+18,2024-06-09,6,2024,581945754,James,Maverick was a great host! This location was excellent to walk the city.,5.0
7713815.0,1.18e+18,2024-06-20,6,2024,52900714,Cathy,"Great stay! Only issue was the front door code has to be reset so I was locked out for a while. Other than that, everything was great and the host was super responsive!",4.0
7728499.0,1.06e+18,2024-01-01,1,2024,89376641,Irene,Great quiet residential area…short walk to all Boston has to offer. Clean and comfortable,5.0
7728499.0,1.07e+18,2024-01-10,1,2024,414915279,Kathryn,A clean neighborhood with convenient food options within walking distance,5.0
7728499.0,1.07e+18,2024-01-12,1,2024,12765332,Danielle,"this place is a fine deal for the area. pretty room - I stayed in a 19th century drawing room with 14 ft ceilings and crown molding and ceiling medallions. good bathroom with heated floor. I had an issue where the TV and wifi did not work but I reported it and the (daytime only) maintenance crew seemed like they wanted to look into it, but I checked out before it was resolved. important thing to know is that this is basically a hotel with no staff and there's lots of drunken guests yelling and clomping through the halls at all hours and the walls are thin. also the room was chilly with no way to get an extra blanket. they provided a space heater, but they're dangerous.",3.0
7728499.0,1.1e+18,2024-03-02,3,2024,171298842,Katie,"I spent three days in Boston with my daughter and we felt right at home at Maverick's place. It was positioned on a quaint street within close walking distance to coffee shops, restaurants, Whole Foods, etc. We walked all over Boston so the central location of the apartment was perfect. Would definitely stay there again next time I'm in Boston.",5.0
7728499.0,1.11e+18,2024-03-06,3,2024,362075061,Abram,Great location! One of the city’s best pizza places is around the corner.,5.0
7728499.0,1.11e+18,2024-03-07,3,2024,2633192,Shannon,"Overall it’s a great place to stay. When I got in, the tv wasn’t connected to Wi-Fi, and it took 35 minutes on the phone with the management company to get it straightened out. Not the end of the world.",4.0
7728499.0,1.12e+18,2024-03-25,3,2024,509780948,Sherry,It was a little hard to get in the front door but be patient after you put in your code before you turn the knob on the outside door. Nice room but you could hear others coding into the outside door. Enjoyed the stay and will use them again.,4.0
7728499.0,1.13e+18,2024-04-03,4,2024,30505463,Brady,Great host and great communication.. Highly recommend!,5.0
7728499.0,1.13e+18,2024-04-07,4,2024,473093096,Kurt,The heated floor in the bathroom was great.,5.0
7728499.0,1.13e+18,2024-04-09,4,2024,176884301,Kyanna,Incredible space! Beautiful historic location,5.0
7728499.0,1.13e+18,2024-04-11,4,2024,153348991,Vladimír,"Easy to find, to get in. Nice and clean. And amazing location.",5.0
7728499.0,1.14e+18,2024-04-16,4,2024,159129786,Kaylyn,"No frills, but great location for the Boston Marathon!",4.0
7728499.0,1.14e+18,2024-04-21,4,2024,412542923,Stephanie,I very much enjoyed my stay here. The place was easy to find and conveniently located. It was also squeaky clean and very comfortable. The Maverick Suites Team was also very communicative and helpful. Would definitely stay here again.,5.0
7728499.0,1.15e+18,2024-05-03,5,2024,259276518,Alexa,"Super charming, great location, adorable place!",5.0
7728499.0,1.17e+18,2024-05-27,5,2024,383923644,Jesus,"Great place, great location, super super helpful host. The stay was such a great time thanks to all of this!",5.0
7728499.0,1.17e+18,2024-05-29,5,2024,546520739,T.,"The people running Maverick Suites do an excellent job of keeping you informed up to and during your trip. The unit I stayed in was clean, the photos were perfectly accurate to the place I stayed in, and everything was ready to go even for early check-in. The unit is on a quiet street that's close to Boston Common—so you can easily get anywhere—but far back enough from Boston Common that you have privacy and peace and quiet when staying there. It was a very nice place to stay a night, especially for having booked the unit less than a month out from the stay.",5.0
7728499.0,1.17e+18,2024-05-31,5,2024,486469523,Ashley,wonderful place to stay! beacon hill is a great area,5.0
7728499.0,1.17e+18,2024-06-01,6,2024,42958310,Connor,"Maverick’s rental in a Boston Brownstone was a great experience. The studio had tons of character, high ceilings, Victorian trim, huge windows and a breakfast nook. <br/>It’s a great location, on a quiet street, that is walking distance to pubs, the harbor, Boston Common park, Quincy market! <br/>Bed was very comfortable, solid A/C unit, and nice bathroom. The decor could be a bit more updated, but just a small thing. Would stay again!",5.0
7728499.0,1.17e+18,2024-06-02,6,2024,388365309,Catherine,Loved this place 100% would come back. Wish check in times were earlier,5.0
7728499.0,1.18e+18,2024-06-09,6,2024,169331721,Jason,Very amazing experience staying here! Would definitely consider staying again if we are in the Boston area. Very safe neighborhood with plenty to do nearby. The check-in steps were also easy and very accurate. <br/>Only other thing to consider before staying here is your parking situation (if you have a car or a rental - you will need to use a nearby parking garage).,5.0
7854872.0,1.1e+18,2024-02-25,2,2024,497419156,Taylor,My stay was great.  It was a great location.  If I had any questions Maverick was very quick to respond.  I would 100% recommend.,5.0
7854872.0,1.1e+18,2024-02-29,2,2024,440598315,Katlyn,"Great location, would definitely stay again !",5.0
7854872.0,1.11e+18,2024-03-16,3,2024,357510650,Remington,"This stay was everything my girlfriend and I needed. It was close to great restaurants, TD garden and many more attractions. The instructions to check in and out were clear and easy. We had a great experience!",5.0
7854872.0,1.12e+18,2024-03-28,3,2024,230085587,Marcela,Excellent stay. Comfortable and convenient for my work travels!,5.0
7854872.0,1.15e+18,2024-05-05,5,2024,575261895,Perla,Great stay,5.0
7854872.0,1.17e+18,2024-05-28,5,2024,348410984,Rachel,Beautiful street in a great location for walking around the city. The studio contained everything we needed for a nice holiday weekend.,5.0
7854872.0,1.18e+18,2024-06-17,6,2024,49489330,Asaph,Great location. Proactive host. No issues!,5.0
7911936.0,1.07e+18,2024-01-13,1,2024,314025264,Arianna,Other than the heating issues it was a great stay and a good location,4.0
7911936.0,1.1e+18,2024-03-01,3,2024,244176428,Isabela,"O apartamento é um Studio, estadia foi ótima, apartamento super limpo, localização excelente, local seguro.",5.0
7911936.0,1.12e+18,2024-03-30,3,2024,566554877,Luke,Great location! Would definitely stay again.,5.0
7911936.0,1.14e+18,2024-04-16,4,2024,251215353,Jacob,"This was a perfect spot in Beacon Hill, and was walkable to all the places we needed!",5.0
7911936.0,1.17e+18,2024-05-26,5,2024,191740569,Sharon,"This studio apartment on Beacon Hill is ideally located for exploring Boston on foot. The Freedom Trail, Public Garden, and Boston Commons are all at your doorstep. The apartment was clean. Bed was comfy. Hosts were easy to communicate with. The only drawback is lack of street parking. Garages are very expensive and pretty much the only option. If you arrive without a car, you will enjoy this location even more. Other reviewers complained about the noise of the door buzzer in the hall. I heard it, but expected it due to the reviews. It didn’t bother me. I would go back for the location.",5.0
7911936.0,1.17e+18,2024-06-02,6,2024,54967533,Jamie,"Great place in a great location. It was just as described, neat, clean and comfortable. Many reviewers complained about the noise since this unit is on the front of the building by the entrance, we did not notice the noise. There is a box fan that we turned on during the night to drown out any unwanted noise. Would definitely stay again if we are in the area.",5.0
7911936.0,1.18e+18,2024-06-09,6,2024,104369016,Caitlin,place was super cute.,4.0
7911936.0,1.18e+18,2024-06-19,6,2024,223650232,Christian,This was a great place located in a convenient location.  Very walkable.   The host was great too.,5.0
7916575.0,1.06e+18,2024-01-01,1,2024,363993503,Thomas,It was a wonderful little place to stop by Boston.,5.0
7916575.0,1.06e+18,2024-01-05,1,2024,541009584,Minah,Good location and considerably cheap but if you are staying during the winter I would bring thick clothes as a small portable heater is all they have for heating. Also water from the kitchen was a little murky.,3.0
7916575.0,1.06e+18,2024-01-07,1,2024,551462793,Arthur,Nice place in a good location. Had a great time for a small weekend getaway,5.0
7916575.0,1.07e+18,2024-01-11,1,2024,551614989,Vijayaraj,Thanks,5.0
7916575.0,1.07e+18,2024-01-15,1,2024,549191288,Hailey,"Amazing location, very walkable to places like the Prudential and Newburry and close to public transport to get you around the city.",5.0
7916575.0,1.1e+18,2024-02-26,2,2024,6273094,Matthew,Great host.,5.0
7916575.0,1.11e+18,2024-03-09,3,2024,5589910,Chris,Great little place in a great location. Close to everything but still tucked away and quiet. Highly recommend.,5.0
7916575.0,1.11e+18,2024-03-16,3,2024,236483625,Dae Sung,very great place to stay for several days everything close to here,5.0
7916575.0,1.13e+18,2024-04-08,4,2024,563332737,Virginie,"Had a very pleasant stay, will come back!<br/>Thank you",5.0
7916575.0,1.13e+18,2024-04-14,4,2024,469174624,Paige,"The apartment itself is super nice and clean. It was a little bit noisy just because it is situated right in down town, but besides that a great place. Would stay here again",4.0
7916575.0,1.14e+18,2024-04-16,4,2024,85315369,Caitlin,Great spot in a central location. Small apartment but it was fine for a couple of days. We will definitely be back!,4.0
7916575.0,1.15e+18,2024-04-30,4,2024,23459029,Ji Hee,조용하고 완벽한 위치에 있어 여행하기 최적의 장소였습니다. 샤워기가 벽에 붙어있는것만 제외하고 모든 것이 편했습니다.,4.0
7916575.0,1.15e+18,2024-05-08,5,2024,544780799,Xinyi,Only 10 min walk to Newbury St,5.0
7916575.0,1.16e+18,2024-05-12,5,2024,460794216,Philip,"Great location. Walkable to many cool spots and a quick Uber downtown and to Fenway. actual room was meh. No elevator and the stairs are narrow so lugging any larger suitcases upstairs was a hassle. Bathroom and shower were so small, shower leaked water out onto the floor as well.  They also tried to charge me on the way out for a small spot on the comforter that would easily come out with a wash. <br/>Overall, a fine spot and would recommend; however, I think a few things I listed are important to make a note of prior to your stay.",3.0
7916575.0,1.17e+18,2024-05-27,5,2024,203679017,Pip,Fantastic location and easy place to stay. Was a little expensive for the size but it was a holiday weekend so I assume there is a price bump for that.,4.0
8082512.0,1.06e+18,2024-01-04,1,2024,546748868,Emily,Great place to stay! Very clean and comfortable and in a wonderful location!,5.0
8082512.0,1.07e+18,2024-01-14,1,2024,178665945,Ivan,Great stay,5.0
8082512.0,1.08e+18,2024-01-23,1,2024,550628183,Bryan Javier,"Me gustó mucho la habitación, su ubicación es excelente!",5.0
8082512.0,1.12e+18,2024-03-21,3,2024,434765209,Sumeet,Sweet and chill house,4.0
8082512.0,1.13e+18,2024-04-14,4,2024,104918823,Erika,Very accommodating host.,5.0
8206536.0,1.06e+18,2024-01-01,1,2024,69649958,Blake,Excellent room! Exactly as advertised and in a great location. Perfect for a long weekend in the city!,5.0
8206536.0,1.06e+18,2024-01-03,1,2024,346160714,Chloe,"Everything was great and as expected except for some water leakage in the bathroom, which did not trouble our stay in any way.",4.0
8206536.0,1.06e+18,2024-01-08,1,2024,220096425,Autumn,"This was our first time in Boston and I was nervous since our train got in at 11pm. BUT this area was so safe, the place itself was so cozy, and we loved staying here. It was near lots of great restaurants and the train line was like 5 minutes away. It also snowed during our stay and the sidewalks and stairs were salted and cleared very quickly. I would stay here again in a heartbeat!!",5.0
8206536.0,1.08e+18,2024-02-01,2,2024,146166017,Natali,We loved this place. Lots to do. Be sure to go to Charlie’s for a great coffee as well! Would love to come back for sure.,5.0
8206536.0,1.09e+18,2024-02-10,2,2024,107377645,Eric,"Perfectly located in a beautiful neighborhood. Very close to a mall, metro station and very nice coffee shops. It might get a bit noisy over night, but nothing that can't be solved using earplugs. Absolutely recommended and I will keep it in mind for my next stay in Boston!",5.0
8206536.0,1.09e+18,2024-02-17,2,2024,34689716,Latisha,"Great location near to Beacon Hill, the Boston Public Library, transportation and more. Beyond that, the amenities are basic at best. If staying in the cooler months, be advised that the building is old and charming, but also drafty, and you must rely on a space heater and extra blankets to stay warm at night.",3.0
8206536.0,1.09e+18,2024-02-18,2,2024,229083139,Jack,"We had a great time, felt right at home. Very cozy with convenient location!",5.0
8206536.0,1.1e+18,2024-02-21,2,2024,468978119,Rebecca,Cute little studio in a great location.,5.0
8206536.0,1.1e+18,2024-02-25,2,2024,546861573,Friederike,"Great room and kitchenette. Centrally located and walkable to grocery stores, shopping center, public transit and Boston sights! The source of heat for the apartment was a space heater, which out of personal preference, I did not keep running while I was away or sleeping so the apartment did get quite cold (February), but otherwise a great stay.",4.0
8206536.0,1.11e+18,2024-03-16,3,2024,541138516,Olivia,"The place was small but cute! Looks exactly like the pictures! There was a leak in the bathroom and the walls were thin, but other than that a great stay!",4.0
8206536.0,1.12e+18,2024-03-23,3,2024,145642851,Miguel,"Great little place in a great location. Good value. The apartment had everything needed, with a small but fully equipped kitchen. Walking distance to public transports and really nice brownstone neighborhood. Only downside is it gets really cold inside, the space heater provided is not nearly sufficient to heat the place.",4.0
8206536.0,1.12e+18,2024-03-29,3,2024,115402784,Stephanie,Good little space in a GREAT neighborhood. We could walk everywhere. Easy checkin and out. Highly recommended.,5.0
8206536.0,1.12e+18,2024-03-31,3,2024,261762832,Eric,"Very comfortable, clean apartment in a safe, convenient area.",5.0
8206536.0,1.13e+18,2024-04-05,4,2024,474502798,Ali,"I was visiting Boston for a business meeting and I stayed at this place for two nights. I chose it because it was close to the meeting complex. The management were pretty responsive and the flexible check in time helped a lot. The room was clean enough. Liked the fact that kitchen amenities were inside the room. There was a hailstorm on my first night, and the windows were not fully insulated. However, the portable heater did great in keeping the room warm. All in all, it is an okay deal.",3.0
8206536.0,1.13e+18,2024-04-14,4,2024,137561730,Victor,"Very convenient stay, exactly as advertised.",5.0
8206536.0,1.15e+18,2024-05-05,5,2024,13518660,Jonas,"Studio très lumineux, accueillant et fonctionnel, dans un quartier à la fois vivant et tranquille. Idéalement situé pour accéder à la gare Amtrak, à l’aéroport, et à la plupart des attractions de Boston. Communication très efficace. Je le conseille vivement",5.0
8206536.0,1.16e+18,2024-05-13,5,2024,175139602,Kennedy,"This apartment was perfectly located. Only a couple minutes from the train station which we used multiple times a day, but also close to markets and restaurants should you want to stay near by. The apartment building itself was very cute. It had that old, well restored feeling and the neighborhood was adorable, and very quiet. My only complaint is that the bathroom is fairly dim and there is mold along the inside bottom of the shower, which could probably be fixed pretty easily. Maverick as a host was responsive and clear with instructions. We felt safe in this apartment and would definitely return.",4.0
8206536.0,1.16e+18,2024-05-18,5,2024,103164569,Stephen,Nice area,3.0
8206536.0,1.16e+18,2024-05-19,5,2024,10494558,Sangu,Lovely place!! Great location. Enjoyed the stay here.,5.0
8206536.0,1.17e+18,2024-05-27,5,2024,332907802,Diane,"I went 4 days alone in Boston and I was more than satisfied with the accommodation, it was easy to find it, the neighborhood was safe so I didn’t feel in danger<br/>The only thing I could say is that I had to put the code of the first door multiple times in a row so it could open",4.0
8206536.0,1.17e+18,2024-05-31,5,2024,425256956,Kelsey,"This place was perfect for my solo trip to Boston. I was able to walk to so many things I wanted to do, and took the train for the others which was easy to figure out! The stay was beautiful and I’ll use again when I come back to Boston.",5.0
8206536.0,1.17e+18,2024-06-08,6,2024,70872550,Dan,exactly as advertised. convenient location.,5.0
8403945.0,1.1e+18,2024-03-01,3,2024,562301027,Carter,Was good,3.0
8403945.0,1.17e+18,2024-05-26,5,2024,569224404,Marcquis,great stay!,5.0
8732121.0,1.1e+18,2024-03-01,3,2024,117772268,Xavier,I enjoyed this stay. It was close to everything in downtown and I was able to walk everywhere that I wanted to go. Beautiful place.,5.0
8732121.0,1.1e+18,2024-03-03,3,2024,268664413,Zachary,This was a great place to stay in a great neighborhood. Very convenient to restaurants and things to do.,5.0
8732121.0,1.11e+18,2024-03-17,3,2024,181884871,Michael,Clean and well kept.,5.0
8732121.0,1.13e+18,2024-04-01,4,2024,528499560,Axel,"Le logement est vraiment bien, il est pratique et idéalement placé. C’est propre et assez neuf, on reviendra !",5.0
8732121.0,1.14e+18,2024-04-18,4,2024,351276765,Nicole,"Very nice place, perfect area as well.",5.0
8732121.0,1.14e+18,2024-04-21,4,2024,331178266,Andrew,Great space right in the middle of Beacon Hill neighborhood where you’re right in the mix of downtown Boston. Check in and checkout was smooth with no problems at all.,5.0
8732121.0,1.15e+18,2024-04-29,4,2024,7230504,Gábor,"Gyönyörű környezet, nyugodt, tiszta szállás. A szállástól könnyen besétálható, vagy a közeli megtrómegállóból egyszerűen tovább a távolabbi helyekhez. Arra érdemes számítani, hogy a falak nem jó hangszigetelők, de ezzel együtt is ajánlom. Néhány napos Bostoni tartózkodásra számunkra kiváló szállás volt.",4.0
9133627.0,1.07e+18,2024-01-15,1,2024,428169581,Elizabeth,It was a lovely location and was a good price from how nice it was. There were some ants on the bathroom floor that randomly appeared.,4.0
9133627.0,1.07e+18,2024-01-22,1,2024,41556299,Federico,Excelente ubicación! Maverick responde muy rápido. Vale la pena regresar.,5.0
9133627.0,1.09e+18,2024-02-06,2,2024,427267140,Alexander,"Comfortable room, good price, perfect location",5.0
9133627.0,1.09e+18,2024-02-14,2,2024,543328889,Ugur,Good area good host but not parking option <br/>host response fast and helpful I recommend,5.0
9133627.0,1.09e+18,2024-02-17,2,2024,41570379,Ben,Great place and location!,5.0
9133627.0,1.1e+18,2024-02-19,2,2024,23452967,Manon,parfait,5.0
9133627.0,1.1e+18,2024-02-29,2,2024,5313765,Hanna,Very much enjoyed staying at this place. Great location.,5.0
9133627.0,1.1e+18,2024-03-03,3,2024,150630360,Erica,"Overall wonderful stay. Came for a Celtics game and concert and this is a prime, walkable location to TD garden as well as a couple of T stations and great restaurants and many things to do nearby.<br/>The room is suitable for no more than 2 people. Was slightly bigger than I expected from pictures. Space was clean and the mini kitchen area was convenient.<br/>The walls are thin so you will hear other guests staying here along with noise on the street but it didn't bother us too much. <br/>FYI this place is pretty popular / high guest turnover so early check in may not be an option but we happened to get lucky.<br/>The host and staff responded to me in a very timely manner. I would recommend this place to others.",5.0
9133627.0,1.12e+18,2024-03-25,3,2024,164569783,Will,"Really competitive price for a couple nights in Boston right in the downtown area. We had a very easy check-in process, and the studio was exactly as described. The room was small but comfortable with a well equipped kitchen. The street was quiet and inviting. You will hear constant beeps from the front door keypad while others enter the building—a bit disruptive when trying to sleep. And, the TV inexplicably faces the bathroom rather than the bed. Despite the minor inconveniences, it was a good value and pleasant stay",4.0
9133627.0,1.14e+18,2024-04-18,4,2024,570628709,Emily,We really enjoyed our stay here! The room was comfortable and very clean. Maverick was quick to respond if we had any questions. The area is very private and peaceful but right around the corner of all the fun things to see and do in Boston!  Loved the location and will definitely be back!,5.0
9133627.0,1.14e+18,2024-04-21,4,2024,198291192,Pooja,Clean and safe area.,5.0
9133627.0,1.15e+18,2024-04-28,4,2024,374176083,Autumn,"Staff was extremely kind and easy to get a hold of, thank you!",5.0
9133627.0,1.15e+18,2024-05-05,5,2024,249958304,Joël,"Super! Il y a eu une petite adaptation la premiere nuit car on entendait les gens rentrer ou sortir (plus habituer à la ville) Mais on s'est adapté a la vie en ville:) Pour le reste tout est super, merci!",4.0
9133627.0,1.16e+18,2024-05-13,5,2024,425439042,Rui,"All around great time, great location, great customer service. Going back this summer and Maverick’s is where we will be staying.",5.0
9133627.0,1.17e+18,2024-05-26,5,2024,14783368,Elisa,Place is in a nice location. It is just as in the photos.,4.0
9133627.0,1.17e+18,2024-06-04,6,2024,495221081,Amanda,"Very safe area, but still close to everything. Super quick responses! Great place to stay.",5.0
